username,created_at,full_text,cleaned,case_fold,token,stop,lemmatized,Sentiment_Label
RondangSib1136,Sun May 12 17:55:19 +0000 2024,@DadangSuhe99641 @HeryIdris5 Mau kemana Jokowi sehabis digusur dari Istana? Paling masuk IKN tapa nyering. Soalnya ngga ada yg nampung takut dikhianati,  Mau kemana Jokowi sehabis digusur dari Istana Paling masuk IKN tapa nyering Soalnya ngga ada yg nampung takut dikhianati,mau kemana jokowi sehabis digusur dari istana paling masuk ikn tapa nyering soalnya ngga ada yg nampung takut dikhianati,"['mau', 'kemana', 'jokowi', 'sehabis', 'digusur', 'dari', 'istana', 'paling', 'masuk', 'ikn', 'tapa', 'nyering', 'soalnya', 'ngga', 'ada', 'yg', 'nampung', 'takut', 'dikhianati']","['kemana', 'jokowi', 'sehabis', 'digusur', 'istana', 'masuk', 'ikn', 'tapa', 'nyering', 'ngga', 'yg', 'nampung', 'takut', 'dikhianati']","['kemana', 'jokowi', 'sehabis', 'digusur', 'istana', 'masuk', 'ikn', 'tapa', 'nyering', 'ngga', 'yg', 'nampung', 'takut', 'dikhianati']",Neutral
rahapppp,Sun May 12 17:50:02 +0000 2024,@dinulfadli_ @MafiaWasit @KemenPU Uang IKN udah di pangkas buat MAKAN SIANG GRATIS.,   Uang IKN udah di pangkas buat MAKAN SIANG GRATIS,uang ikn udah di pangkas buat makan siang gratis,"['uang', 'ikn', 'udah', 'di', 'pangkas', 'buat', 'makan', 'siang', 'gratis']","['uang', 'ikn', 'udah', 'pangkas', 'makan', 'siang', 'gratis']","['uang', 'ikn', 'udah', 'pangkas', 'makan', 'siang', 'gratis']",Neutral
COOKYs_MOM,Sun May 12 16:35:59 +0000 2024,@vkookssky @bitiesfess ikn ajaa biar dekett . . . deket sama aku maksudnya hehe,  ikn ajaa biar dekett    deket sama aku maksudnya hehe,ikn ajaa biar dekett deket sama aku maksudnya hehe,"['ikn', 'ajaa', 'biar', 'dekett', 'deket', 'sama', 'aku', 'maksudnya', 'hehe']","['ikn', 'ajaa', 'biar', 'dekett', 'deket', 'maksudnya', 'hehe']","['ikn', 'ajaa', 'biar', 'dekett', 'deket', 'maksudnya', 'hehe']",Neutral
papitiooo,Sun May 12 16:35:55 +0000 2024,eh di sisi lain malah bikin patung di IKN 300milyar sakit jiwa bener ini semuanya,eh di sisi lain malah bikin patung di IKN 300milyar sakit jiwa bener ini semuanya,eh di sisi lain malah bikin patung di ikn milyar sakit jiwa bener ini semuanya,"['eh', 'di', 'sisi', 'lain', 'malah', 'bikin', 'patung', 'di', 'ikn', 'milyar', 'sakit', 'jiwa', 'bener', 'ini', 'semuanya']","['eh', 'sisi', 'bikin', 'patung', 'ikn', 'milyar', 'sakit', 'jiwa', 'bener']","['eh', 'sisi', 'bikin', 'patung', 'ikn', 'milyar', 'sakit', 'jiwa', 'bener']",Neutral
Roe_58w,Sun May 12 16:35:03 +0000 2024,@484nX @Nagashima_007 @BBerizik @blantik_pedhet2 Iya wlpun bener kader tetap aja ada perintah dan persetujuan Jokowi tanah IKN bisa d beli investor harga di tetapkan oleh otoritas. Itu sih fakta apa yg salah?,    Iya wlpun bener kader tetap aja ada perintah dan persetujuan Jokowi tanah IKN bisa d beli investor harga di tetapkan oleh otoritas Itu sih fakta apa yg salah,iya wlpun bener kader tetap aja ada perintah dan persetujuan jokowi tanah ikn bisa d beli investor harga di tetapkan oleh otoritas itu sih fakta apa yg salah,"['iya', 'wlpun', 'bener', 'kader', 'tetap', 'aja', 'ada', 'perintah', 'dan', 'persetujuan', 'jokowi', 'tanah', 'ikn', 'bisa', 'd', 'beli', 'investor', 'harga', 'di', 'tetapkan', 'oleh', 'otoritas', 'itu', 'sih', 'fakta', 'apa', 'yg', 'salah']","['iya', 'wlpun', 'bener', 'kader', 'aja', 'perintah', 'persetujuan', 'jokowi', 'tanah', 'ikn', 'd', 'beli', 'investor', 'harga', 'tetapkan', 'otoritas', 'sih', 'fakta', 'yg', 'salah']","['iya', 'wlpun', 'bener', 'kader', 'aja', 'perintah', 'persetujuan', 'jokowi', 'tanah', 'ikn', 'd', 'beli', 'investor', 'harga', 'tetapkan', 'otoritas', 'sih', 'fakta', 'yg', 'salah']",Neutral
narzunkedua,Sun May 12 16:34:48 +0000 2024,@democrazymedia Apa kalian blm paham juga ikn itu akan di buat pusatnya dinasti coli , Apa kalian blm paham juga ikn itu akan di buat pusatnya dinasti coli ,apa kalian blm paham juga ikn itu akan di buat pusatnya dinasti coli,"['apa', 'kalian', 'blm', 'paham', 'juga', 'ikn', 'itu', 'akan', 'di', 'buat', 'pusatnya', 'dinasti', 'coli']","['blm', 'paham', 'ikn', 'pusatnya', 'dinasti', 'coli']","['blm', 'paham', 'ikn', 'pusatnya', 'dinasti', 'coli']",Neutral
JauhFarida,Sun May 12 16:30:44 +0000 2024,@upilllls Wkw ada pertanyaan dari dia buat kamu pil udah siap pindah ke ikn? , Wkw ada pertanyaan dari dia buat kamu pil udah siap pindah ke ikn ,wkw ada pertanyaan dari dia buat kamu pil udah siap pindah ke ikn,"['wkw', 'ada', 'pertanyaan', 'dari', 'dia', 'buat', 'kamu', 'pil', 'udah', 'siap', 'pindah', 'ke', 'ikn']","['wkw', 'pil', 'udah', 'pindah', 'ikn']","['wkw', 'pil', 'udah', 'pindah', 'ikn']",Neutral
pu3sss,Sun May 12 16:25:25 +0000 2024,@RagilSemar Menteri Makan Siang Gratis Menteri IKN Menteri Bansos Menteri Joget Menteri Ayo Gas Menteri Jual Tol Menteri apa lagi yah, Menteri Makan Siang Gratis Menteri IKN Menteri Bansos Menteri Joget Menteri Ayo Gas Menteri Jual Tol Menteri apa lagi yah,menteri makan siang gratis menteri ikn menteri bansos menteri joget menteri ayo gas menteri jual tol menteri apa lagi yah,"['menteri', 'makan', 'siang', 'gratis', 'menteri', 'ikn', 'menteri', 'bansos', 'menteri', 'joget', 'menteri', 'ayo', 'gas', 'menteri', 'jual', 'tol', 'menteri', 'apa', 'lagi', 'yah']","['menteri', 'makan', 'siang', 'gratis', 'menteri', 'ikn', 'menteri', 'bansos', 'menteri', 'joget', 'menteri', 'ayo', 'gas', 'menteri', 'jual', 'tol', 'menteri', 'yah']","['menteri', 'makan', 'siang', 'gratis', 'menteri', 'ikn', 'menteri', 'bansos', 'menteri', 'joget', 'menteri', 'ayo', 'gas', 'menteri', 'jual', 'tol', 'menteri', 'yah']",Neutral
RudyCahyon37382,Sun May 12 16:20:47 +0000 2024,@sayainiarman @T0M5helby MSG program tak bermutu IKN program berwawasan maju.,  MSG program tak bermutu IKN program berwawasan maju,msg program tak bermutu ikn program berwawasan maju,"['msg', 'program', 'tak', 'bermutu', 'ikn', 'program', 'berwawasan', 'maju']","['msg', 'program', 'bermutu', 'ikn', 'program', 'berwawasan', 'maju']","['msg', 'program', 'bermutu', 'ikn', 'program', 'berwawasan', 'maju']",Neutral
wndknptr,Sun May 12 16:18:47 +0000 2024,pengen ngobrak-ngabrik IKN rasanya,pengen ngobrakngabrik IKN rasanya,pengen ngobrakngabrik ikn rasanya,"['pengen', 'ngobrakngabrik', 'ikn', 'rasanya']","['pengen', 'ngobrakngabrik', 'ikn']","['pengen', 'ngobrakngabrik', 'ikn']",Neutral
harun_nugraha,Sun May 12 16:16:13 +0000 2024,@msaid_didu Ikn bikin bangkrut, Ikn bikin bangkrut,ikn bikin bangkrut,"['ikn', 'bikin', 'bangkrut']","['ikn', 'bikin', 'bangkrut']","['ikn', 'bikin', 'bangkrut']",Neutral
SusenoHari15638,Sun May 12 16:12:34 +0000 2024,@DokterTifa IKN ini menurut nya Sebagai Ibu Kota RI tapi yg Buat tdk Mau Tinggal di Sana artinya Membangunkan Kota utk org Asing Tinggal Biar Jgn Lompat Pagar Masuk ke Indonesia Contoh nya Rata2 org Asing masuk Indonesia Sembunyi2 Sejak jaman thn 1980 han !! dari Negeri Seberang ke RI, IKN ini menurut nya Sebagai Ibu Kota RI tapi yg Buat tdk Mau Tinggal di Sana artinya Membangunkan Kota utk org Asing Tinggal Biar Jgn Lompat Pagar Masuk ke Indonesia Contoh nya Rata2 org Asing masuk Indonesia Sembunyi2 Sejak jaman thn 1980 han  dari Negeri Seberang ke RI,ikn ini menurut nya sebagai ibu kota ri tapi yg buat tdk mau tinggal di sana artinya membangunkan kota utk org asing tinggal biar jgn lompat pagar masuk ke indonesia contoh nya rata org asing masuk indonesia sembunyi sejak jaman thn han dari negeri seberang ke ri,"['ikn', 'ini', 'menurut', 'nya', 'sebagai', 'ibu', 'kota', 'ri', 'tapi', 'yg', 'buat', 'tdk', 'mau', 'tinggal', 'di', 'sana', 'artinya', 'membangunkan', 'kota', 'utk', 'org', 'asing', 'tinggal', 'biar', 'jgn', 'lompat', 'pagar', 'masuk', 'ke', 'indonesia', 'contoh', 'nya', 'rata', 'org', 'asing', 'masuk', 'indonesia', 'sembunyi', 'sejak', 'jaman', 'thn', 'han', 'dari', 'negeri', 'seberang', 'ke', 'ri']","['ikn', 'nya', 'kota', 'ri', 'yg', 'tdk', 'tinggal', 'membangunkan', 'kota', 'utk', 'org', 'asing', 'tinggal', 'biar', 'jgn', 'lompat', 'pagar', 'masuk', 'indonesia', 'contoh', 'nya', 'org', 'asing', 'masuk', 'indonesia', 'sembunyi', 'jaman', 'thn', 'han', 'negeri', 'seberang', 'ri']","['ikn', 'nya', 'kota', 'ri', 'yg', 'tdk', 'tinggal', 'membangunkan', 'kota', 'utk', 'org', 'asing', 'tinggal', 'biar', 'jgn', 'lompat', 'pagar', 'masuk', 'indonesia', 'contoh', 'nya', 'org', 'asing', 'masuk', 'indonesia', 'sembunyi', 'jaman', 'thn', 'han', 'negeri', 'seberang', 'ri']",Neutral
AinurRo69643445,Sun May 12 16:09:12 +0000 2024,@DokterTifa Cocot mu diyem hai gundek lonte bukan urusan mu ngurusi IKN otak mu gk nyampai urus aja tempek bauk mu itu, Cocot mu diyem hai gundek lonte bukan urusan mu ngurusi IKN otak mu gk nyampai urus aja tempek bauk mu itu,cocot mu diyem hai gundek lonte bukan urusan mu ngurusi ikn otak mu gk nyampai urus aja tempek bauk mu itu,"['cocot', 'mu', 'diyem', 'hai', 'gundek', 'lonte', 'bukan', 'urusan', 'mu', 'ngurusi', 'ikn', 'otak', 'mu', 'gk', 'nyampai', 'urus', 'aja', 'tempek', 'bauk', 'mu', 'itu']","['cocot', 'mu', 'diyem', 'hai', 'gundek', 'lonte', 'urusan', 'mu', 'ngurusi', 'ikn', 'otak', 'mu', 'gk', 'nyampai', 'urus', 'aja', 'tempek', 'bauk', 'mu']","['cocot', 'mu', 'diyem', 'hai', 'gundek', 'lonte', 'urusan', 'mu', 'ngurusi', 'ikn', 'otak', 'mu', 'gk', 'nyampai', 'urus', 'aja', 'tempek', 'bauk', 'mu']",Neutral
dinulfadli_,Sun May 12 16:08:16 +0000 2024,@MafiaWasit @KemenPU UANGNYA BUAT IKN MBAHH,  UANGNYA BUAT IKN MBAHH,uangnya buat ikn mbahh,"['uangnya', 'buat', 'ikn', 'mbahh']","['uangnya', 'ikn', 'mbahh']","['uangnya', 'ikn', 'mbahh']",Neutral
dwikiyuniko_,Sun May 12 16:07:13 +0000 2024,@vvotanet Di ikn, Di ikn,di ikn,"['di', 'ikn']",['ikn'],['ikn'],Neutral
XavierDaylle,Sun May 12 16:05:47 +0000 2024,@IKN_9512 Satan me .????? https://t.co/oxVIThawf9, Satan me  ,satan me,"['satan', 'me']","['satan', 'me']","['satan', 'me']",Neutral
imkatarinablue,Sun May 12 15:57:50 +0000 2024,Next comeback aespa syuting di ausie atau jakarta bisa jadi di IKN ,Next comeback aespa syuting di ausie atau jakarta bisa jadi di IKN ,next comeback aespa syuting di ausie atau jakarta bisa jadi di ikn,"['next', 'comeback', 'aespa', 'syuting', 'di', 'ausie', 'atau', 'jakarta', 'bisa', 'jadi', 'di', 'ikn']","['next', 'comeback', 'aespa', 'syuting', 'ausie', 'jakarta', 'ikn']","['next', 'comeback', 'aespa', 'syuting', 'ausie', 'jakarta', 'ikn']",Neutral
subakleemarkeu,Sun May 12 15:55:22 +0000 2024,@convomf ikn bakar pakai nasi dan sambell, ikn bakar pakai nasi dan sambell,ikn bakar pakai nasi dan sambell,"['ikn', 'bakar', 'pakai', 'nasi', 'dan', 'sambell']","['ikn', 'bakar', 'pakai', 'nasi', 'sambell']","['ikn', 'bakar', 'pakai', 'nasi', 'sambell']",Neutral
DolangMas,Sun May 12 15:55:01 +0000 2024,@T0M5helby IKN tetap berjalan 2 tahun selesai, IKN tetap berjalan 2 tahun selesai,ikn tetap berjalan tahun selesai,"['ikn', 'tetap', 'berjalan', 'tahun', 'selesai']","['ikn', 'berjalan', 'selesai']","['ikn', 'berjalan', 'selesai']",Neutral
mohrizki2016,Sun May 12 15:49:57 +0000 2024,@DokterTifa IKN khusus menteri dan mantri aja, IKN khusus menteri dan mantri aja,ikn khusus menteri dan mantri aja,"['ikn', 'khusus', 'menteri', 'dan', 'mantri', 'aja']","['ikn', 'khusus', 'menteri', 'mantri', 'aja']","['ikn', 'khusus', 'menteri', 'mantri', 'aja']",Neutral
luhaluan,Sun May 12 15:48:14 +0000 2024,@ARSIPAJA semangat iuran buat IKN tongkol, semangat iuran buat IKN tongkol,semangat iuran buat ikn tongkol,"['semangat', 'iuran', 'buat', 'ikn', 'tongkol']","['semangat', 'iuran', 'ikn', 'tongkol']","['semangat', 'iuran', 'ikn', 'tongkol']",Neutral
sulthannaf,Sun May 12 15:47:50 +0000 2024,@xxxshhy kerjaan di ikn, kerjaan di ikn,kerjaan di ikn,"['kerjaan', 'di', 'ikn']","['kerjaan', 'ikn']","['kerjaan', 'ikn']",Neutral
repoeblikan,Sun May 12 15:47:07 +0000 2024,@C4k_D3pp IKN dlm waktu singkat bs langsung salip DKI trkait level Polusi udara., IKN dlm waktu singkat bs langsung salip DKI trkait level Polusi udara,ikn dlm waktu singkat bs langsung salip dki trkait level polusi udara,"['ikn', 'dlm', 'waktu', 'singkat', 'bs', 'langsung', 'salip', 'dki', 'trkait', 'level', 'polusi', 'udara']","['ikn', 'dlm', 'singkat', 'bs', 'langsung', 'salip', 'dki', 'trkait', 'level', 'polusi', 'udara']","['ikn', 'dlm', 'singkat', 'b', 'langsung', 'salip', 'dki', 'trkait', 'level', 'polusi', 'udara']",Neutral
nurulaisyahput9,Sun May 12 15:46:35 +0000 2024,@babazada93 @DokterTifa Klo gitu anak jokowi aja deh yg ke IKN kan dibangun masa bapaknya,  Klo gitu anak jokowi aja deh yg ke IKN kan dibangun masa bapaknya,klo gitu anak jokowi aja deh yg ke ikn kan dibangun masa bapaknya,"['klo', 'gitu', 'anak', 'jokowi', 'aja', 'deh', 'yg', 'ke', 'ikn', 'kan', 'dibangun', 'masa', 'bapaknya']","['klo', 'gitu', 'anak', 'jokowi', 'aja', 'deh', 'yg', 'ikn', 'dibangun', 'bapaknya']","['klo', 'gitu', 'anak', 'jokowi', 'aja', 'deh', 'yg', 'ikn', 'dibangun', 'bapaknya']",Neutral
abangbelneg,Sun May 12 15:44:11 +0000 2024,konektifitas Tol di IKN akan saling tersambung #IbukotaNegara #IKNNusantara #PindahIbuKota #radiofj Arsenal #MUNARS Senin Man United Ciater Inuyasha https://t.co/msX4bJlmDn,konektifitas Tol di IKN akan saling tersambung     Arsenal  Senin Man United Ciater Inuyasha ,konektifitas tol di ikn akan saling tersambung arsenal senin man united ciater inuyasha,"['konektifitas', 'tol', 'di', 'ikn', 'akan', 'saling', 'tersambung', 'arsenal', 'senin', 'man', 'united', 'ciater', 'inuyasha']","['konektifitas', 'tol', 'ikn', 'tersambung', 'arsenal', 'senin', 'man', 'united', 'ciater', 'inuyasha']","['konektifitas', 'tol', 'ikn', 'tersambung', 'arsenal', 'senin', 'man', 'united', 'ciater', 'inuyasha']",Neutral
tegarhafidz,Sun May 12 15:42:36 +0000 2024,@5teV3n_Pe9eL Di tiktok ada orang marah2 bilang mana ada TKA kerja di IKN??? Apa bener ya???, Di tiktok ada orang marah2 bilang mana ada TKA kerja di IKN Apa bener ya,di tiktok ada orang marah bilang mana ada tka kerja di ikn apa bener ya,"['di', 'tiktok', 'ada', 'orang', 'marah', 'bilang', 'mana', 'ada', 'tka', 'kerja', 'di', 'ikn', 'apa', 'bener', 'ya']","['tiktok', 'orang', 'marah', 'bilang', 'tka', 'kerja', 'ikn', 'bener', 'ya']","['tiktok', 'orang', 'marah', 'bilang', 'tka', 'kerja', 'ikn', 'bener', 'ya']",Neutral
itsyourbabyX,Sun May 12 15:40:48 +0000 2024,@lifeincrime suaraa km suara ikn paus kh, suaraa km suara ikn paus kh,suaraa km suara ikn paus kh,"['suaraa', 'km', 'suara', 'ikn', 'paus', 'kh']","['suaraa', 'km', 'suara', 'ikn', 'paus', 'kh']","['suaraa', 'km', 'suara', 'ikn', 'paus', 'kh']",Neutral
tobangtanies,Sun May 12 15:37:27 +0000 2024,@vkookssky @bitiesfess Mana IKN ,  Mana IKN ,mana ikn,"['mana', 'ikn']",['ikn'],['ikn'],Neutral
Udang_Rebon3,Sun May 12 15:13:23 +0000 2024,@Pai_C1 Taroh di ikn biar mereka turut membangun ibu kota , Taroh di ikn biar mereka turut membangun ibu kota ,taroh di ikn biar mereka turut membangun ibu kota,"['taroh', 'di', 'ikn', 'biar', 'mereka', 'turut', 'membangun', 'ibu', 'kota']","['taroh', 'ikn', 'biar', 'membangun', 'kota']","['taroh', 'ikn', 'biar', 'membangun', 'kota']",Neutral
adiguna___,Sun May 12 15:08:36 +0000 2024,Pada suatu saat nanti IKN hanya jadi kenangan sebagai proyek gagal Jokowi. Prabowo udah mengatakan itu waktu kampanye https://t.co/HkXcwBiK02,Pada suatu saat nanti IKN hanya jadi kenangan sebagai proyek gagal Jokowi Prabowo udah mengatakan itu waktu kampanye ,pada suatu saat nanti ikn hanya jadi kenangan sebagai proyek gagal jokowi prabowo udah mengatakan itu waktu kampanye,"['pada', 'suatu', 'saat', 'nanti', 'ikn', 'hanya', 'jadi', 'kenangan', 'sebagai', 'proyek', 'gagal', 'jokowi', 'prabowo', 'udah', 'mengatakan', 'itu', 'waktu', 'kampanye']","['ikn', 'kenangan', 'proyek', 'gagal', 'jokowi', 'prabowo', 'udah', 'kampanye']","['ikn', 'kenangan', 'proyek', 'gagal', 'jokowi', 'prabowo', 'udah', 'kampanye']",Neutral
Eri_Fikman,Sun May 12 15:06:50 +0000 2024,@democrazymedia Dana buat mbangun IKN (400an T) ini keknya cukup untuk membangun dan memperbaiki infrastruktur jalan dan rel kereta api di Sumatra Kalimantan Sulawesi Papua dan luar Jawa lainnya., Dana buat mbangun IKN 400an T ini keknya cukup untuk membangun dan memperbaiki infrastruktur jalan dan rel kereta api di Sumatra Kalimantan Sulawesi Papua dan luar Jawa lainnya,dana buat mbangun ikn an t ini keknya cukup untuk membangun dan memperbaiki infrastruktur jalan dan rel kereta api di sumatra kalimantan sulawesi papua dan luar jawa lainnya,"['dana', 'buat', 'mbangun', 'ikn', 'an', 't', 'ini', 'keknya', 'cukup', 'untuk', 'membangun', 'dan', 'memperbaiki', 'infrastruktur', 'jalan', 'dan', 'rel', 'kereta', 'api', 'di', 'sumatra', 'kalimantan', 'sulawesi', 'papua', 'dan', 'luar', 'jawa', 'lainnya']","['dana', 'mbangun', 'ikn', 'an', 't', 'keknya', 'membangun', 'memperbaiki', 'infrastruktur', 'jalan', 'rel', 'kereta', 'api', 'sumatra', 'kalimantan', 'sulawesi', 'papua', 'jawa']","['dana', 'mbangun', 'ikn', 'an', 't', 'keknya', 'membangun', 'memperbaiki', 'infrastruktur', 'jalan', 'rel', 'kereta', 'api', 'sumatra', 'kalimantan', 'sulawesi', 'papua', 'jawa']",Neutral
appletomdr,Sun May 12 15:06:03 +0000 2024,@detikcom 466 triliun daripada bikin IKN yg cuma buat aparat negara mending buat perbaiki yg begini begini jangankan jalan faskesnya juga dapet, 466 triliun daripada bikin IKN yg cuma buat aparat negara mending buat perbaiki yg begini begini jangankan jalan faskesnya juga dapet,triliun daripada bikin ikn yg cuma buat aparat negara mending buat perbaiki yg begini begini jangankan jalan faskesnya juga dapet,"['triliun', 'daripada', 'bikin', 'ikn', 'yg', 'cuma', 'buat', 'aparat', 'negara', 'mending', 'buat', 'perbaiki', 'yg', 'begini', 'begini', 'jangankan', 'jalan', 'faskesnya', 'juga', 'dapet']","['triliun', 'bikin', 'ikn', 'yg', 'aparat', 'negara', 'mending', 'perbaiki', 'yg', 'jalan', 'faskesnya', 'dapet']","['triliun', 'bikin', 'ikn', 'yg', 'aparat', 'negara', 'mend', 'perbaiki', 'yg', 'jalan', 'faskesnya', 'dapet']",Neutral
andry_1l,Sun May 12 15:04:37 +0000 2024,Kenapa ya di tiktok itu jika kita ngekritik pemerintah bakal ada masyarakat yang ngebela pemerintah. Salah satu contoh: Waktu itu aku komen tentang IKN adalah proyek yang menghambur-hamburkan apbn (terkhusus di rumah mentri) lalu banyak netizen yang marah-marah ke aku‍,Kenapa ya di tiktok itu jika kita ngekritik pemerintah bakal ada masyarakat yang ngebela pemerintah Salah satu contoh Waktu itu aku komen tentang IKN adalah proyek yang menghamburhamburkan apbn terkhusus di rumah mentri lalu banyak netizen yang marahmarah ke aku‍,kenapa ya di tiktok itu jika kita ngekritik pemerintah bakal ada masyarakat yang ngebela pemerintah salah satu contoh waktu itu aku komen tentang ikn adalah proyek yang menghamburhamburkan apbn terkhusus di rumah mentri lalu banyak netizen yang marahmarah ke aku,"['kenapa', 'ya', 'di', 'tiktok', 'itu', 'jika', 'kita', 'ngekritik', 'pemerintah', 'bakal', 'ada', 'masyarakat', 'yang', 'ngebela', 'pemerintah', 'salah', 'satu', 'contoh', 'waktu', 'itu', 'aku', 'komen', 'tentang', 'ikn', 'adalah', 'proyek', 'yang', 'menghamburhamburkan', 'apbn', 'terkhusus', 'di', 'rumah', 'mentri', 'lalu', 'banyak', 'netizen', 'yang', 'marahmarah', 'ke', 'aku']","['ya', 'tiktok', 'ngekritik', 'pemerintah', 'masyarakat', 'ngebela', 'pemerintah', 'salah', 'contoh', 'komen', 'ikn', 'proyek', 'menghamburhamburkan', 'apbn', 'terkhusus', 'rumah', 'mentri', 'netizen', 'marahmarah']","['ya', 'tiktok', 'ngekritik', 'pemerintah', 'masyarakat', 'ngebela', 'pemerintah', 'salah', 'contoh', 'komen', 'ikn', 'proyek', 'menghamburhamburkan', 'apbn', 'terkhusus', 'rumah', 'mentri', 'netizen', 'marahmarah']",Neutral
ecosocrights,Sun May 12 15:03:17 +0000 2024,Senin 13 Mei 09.30 - 11.30 diskusi membahas hasil kajian thd proyek ibu kota Nusantara (IKN) dan dampak sosiologisnya terhadap hak individu dan kelompok di wilayah Kalimantan Timur khususnya Penajam Paser Utara &amp; Kutai Kartanegara dari perspektif HAM. Hasil kajiannya menarik https://t.co/Rm48k6TNi3,Senin 13 Mei 0930  1130 diskusi membahas hasil kajian thd proyek ibu kota Nusantara IKN dan dampak sosiologisnya terhadap hak individu dan kelompok di wilayah Kalimantan Timur khususnya Penajam Paser Utara amp Kutai Kartanegara dari perspektif HAM Hasil kajiannya menarik ,senin mei diskusi membahas hasil kajian thd proyek ibu kota nusantara ikn dan dampak sosiologisnya terhadap hak individu dan kelompok di wilayah kalimantan timur khususnya penajam paser utara amp kutai kartanegara dari perspektif ham hasil kajiannya menarik,"['senin', 'mei', 'diskusi', 'membahas', 'hasil', 'kajian', 'thd', 'proyek', 'ibu', 'kota', 'nusantara', 'ikn', 'dan', 'dampak', 'sosiologisnya', 'terhadap', 'hak', 'individu', 'dan', 'kelompok', 'di', 'wilayah', 'kalimantan', 'timur', 'khususnya', 'penajam', 'paser', 'utara', 'amp', 'kutai', 'kartanegara', 'dari', 'perspektif', 'ham', 'hasil', 'kajiannya', 'menarik']","['senin', 'mei', 'diskusi', 'membahas', 'hasil', 'kajian', 'thd', 'proyek', 'kota', 'nusantara', 'ikn', 'dampak', 'sosiologisnya', 'hak', 'individu', 'kelompok', 'wilayah', 'kalimantan', 'timur', 'penajam', 'paser', 'utara', 'amp', 'kutai', 'kartanegara', 'perspektif', 'ham', 'hasil', 'kajiannya', 'menarik']","['senin', 'mei', 'diskusi', 'membahas', 'hasil', 'kajian', 'thd', 'proyek', 'kota', 'nusantara', 'ikn', 'dampak', 'sosiologisnya', 'hak', 'individu', 'kelompok', 'wilayah', 'kalimantan', 'timur', 'penajam', 'paser', 'utara', 'amp', 'kutai', 'kartanegara', 'perspektif', 'ham', 'hasil', 'kajiannya', 'menarik']",Neutral
ferrykoto,Sun May 12 15:02:44 +0000 2024,Jadi basis penilaian arek2 soal IKN itu apa ya? Memang paham maksud dan tujuan baik kebijakannya atau hanya memuja2 saja? Saat sdh beda pilihan di Pilpres langsung belok arah IKN nya jadi buruk saja. ,Jadi basis penilaian arek2 soal IKN itu apa ya Memang paham maksud dan tujuan baik kebijakannya atau hanya memuja2 saja Saat sdh beda pilihan di Pilpres langsung belok arah IKN nya jadi buruk saja ,jadi basis penilaian arek soal ikn itu apa ya memang paham maksud dan tujuan baik kebijakannya atau hanya memuja saja saat sdh beda pilihan di pilpres langsung belok arah ikn nya jadi buruk saja,"['jadi', 'basis', 'penilaian', 'arek', 'soal', 'ikn', 'itu', 'apa', 'ya', 'memang', 'paham', 'maksud', 'dan', 'tujuan', 'baik', 'kebijakannya', 'atau', 'hanya', 'memuja', 'saja', 'saat', 'sdh', 'beda', 'pilihan', 'di', 'pilpres', 'langsung', 'belok', 'arah', 'ikn', 'nya', 'jadi', 'buruk', 'saja']","['basis', 'penilaian', 'arek', 'ikn', 'ya', 'paham', 'maksud', 'tujuan', 'kebijakannya', 'memuja', 'sdh', 'beda', 'pilihan', 'pilpres', 'langsung', 'belok', 'arah', 'ikn', 'nya', 'buruk']","['basis', 'penilaian', 'arek', 'ikn', 'ya', 'paham', 'maksud', 'tujuan', 'kebijakannya', 'memuja', 'sdh', 'beda', 'pilihan', 'pilpres', 'langsung', 'belok', 'arah', 'ikn', 'nya', 'buruk']",Neutral
